Uniprot Accession,glucose,lb,glycerolaa,acetate,fumarate,glucosamine,glycerol,pyruvate,chemostatµ05,chemostatµ035,chemostatµ020,chemostatµ012,stationaryphase1day,stationaryphase3days,osmoticstressglucose,42cglucose,ph6glucose,xylose,mannose,galactose,succinate,fructose,glucose_uncertainty,lb_uncertainty,glycerolaa_uncertainty,acetate_uncertainty,fumarate_uncertainty,glucosamine_uncertainty,glycerol_uncertainty,pyruvate_uncertainty,chemostatµ05_uncertainty,chemostatµ035_uncertainty,chemostatµ020_uncertainty,chemostatµ012_uncertainty,stationaryphase1day_uncertainty,stationaryphase3days_uncertainty,osmoticstressglucose_uncertainty,42cglucose_uncertainty,ph6glucose_uncertainty,xylose_uncertainty,mannose_uncertainty,galactose_uncertainty,succinate_uncertainty,fructose_uncertainty
P75915,1.1958785326913293e-06,6.282040031594832e-07,7.193489791291605e-07,6.642747114385209e-07,7.908358930679589e-07,7.016822474349336e-07,9.94267116524721e-07,8.135078367754632e-07,6.294194169934867e-07,5.51021318012937e-07,4.334957921430448e-07,3.5592286091744735e-07,4.508356238287666e-07,5.51021318012937e-07,2.4996330698950506e-06,9.026798284714678e-07,7.590861470609495e-07,7.415177723667088e-07,8.329833285388406e-07,4.986618262560516e-07,8.232312855443455e-07,8.021624838394722e-07,1.8308900335504253e-07,1.4699973673931903e-08,1.5322133255451118e-07,4.4506405666380905e-08,5.7810103783267793e-08,2.8558467470601794e-08,5.090647636606571e-08,8.21642915143218e-08,5.960601878928319e-08,2.198575058871619e-08,6.515441755909963e-08,1.9682534208734837e-08,9.30975563206403e-08,1.1003895720718348e-07,5.479195689209951e-07,4.79593792866891e-07,1.95085139794664e-08,1.0781668410211948e-07,9.504339778628172e-08,2.441448301349628e-07,1.1031299226294232e-07,5.607115762037911e-08
P31131,2.1165991729050078e-08,1.0508988900437453e-08,1.7002794052143792e-08,7.187234582777439e-08,3.5498868018013125e-08,4.9710458946344066e-08,1.7077106963210857e-08,1.8033424953150667e-08,2.9795001987857353e-08,5.6354452978595827e-08,1.276404276865632e-07,2.583736323697025e-07,9.079328535440438e-08,9.392408829765972e-08,1.102042636025874e-07,2.0171616278692015e-08,3.932203014054468e-08,1.4363540384827292e-08,1.7077106963210857e-08,8.61324972624089e-08,1.7474248985611112e-08,1.3538607322185184e-08,1.0108877649794315e-08,4.001822973286581e-09,1.5447038396372636e-08,7.517847373585202e-09,2.026985363828549e-09,6.566751626812052e-09,5.532982656080318e-09,8.894085186893908e-09,1.3053190370880307e-08,1.9216868465701175e-09,6.713886496313225e-09,1.0024896935944458e-08,1.5207875296862733e-08,1.8070994588469726e-08,4.88204887759462e-08,1.5473646847384644e-08,7.1723382976353495e-09,3.0034162944673868e-09,7.852053781684349e-09,3.972430773742299e-08,9.063892948836482e-09,5.163624832681429e-09
P77376,9.348313013663784e-08,5.020961363542337e-08,3.4005588104287584e-08,1.764139397590826e-07,2.1693752677674685e-07,1.7016272485479314e-07,1.7836089494909113e-07,2.184048133214914e-07,1.0242031933325967e-07,1.1479610791936188e-07,1.180071878611622e-07,2.293725103690216e-07,4.070043826231921e-08,1.847173736520641e-07,3.706870684814303e-07,5.8833880812851724e-08,1.8977153676523738e-07,1.723624846179275e-07,1.7077106963210855e-07,3.331967657256344e-07,2.562889851222962e-07,2.047714357480509e-07,2.275379387525765e-08,1.8200984942840973e-08,2.5619810077770267e-08,1.2701803662653949e-08,5.857313222972164e-09,1.4480847885142898e-08,2.629039591549604e-08,1.1007602591403166e-08,8.869599654260286e-09,1.4670942592094446e-08,1.7866288242179956e-08,3.0621230134264384e-08,4.1188843521467025e-08,1.0805966358645747e-08,9.689759970104589e-08,1.524385851860988e-08,2.2355087030944958e-08,4.0918853848295986e-08,1.0212109964000092e-08,4.678082590787907e-08,5.417949145485343e-08,1.0955271812520722e-08
P76329,6.878947311941275e-08,4.9041948202041426e-08,2.223442299126496e-08,1.6116829064410013e-07,1.3410683473471622e-07,1.8354630995573195e-07,1.1005246709624774e-07,9.016712476575332e-08,8.566063071508991e-08,1.2314491576804272e-07,2.5768916532947667e-07,4.1128863928238364e-07,2.410718266306599e-07,2.254178119143833e-07,3.3061279080776215e-07,5.8833880812851724e-08,1.8293292282775132e-07,7.361314447223987e-08,1.6128378798588028e-07,3.173302530720328e-07,1.10670243575537e-07,6.43083847803796e-08,4.4197236479222685e-08,2.5060435531243175e-09,6.7059019741655125e-09,1.5069235175223363e-08,1.8211708156974463e-08,3.243263296917783e-08,2.90978723002479e-08,1.9503149086832445e-08,2.4250524555441945e-08,3.145121148715812e-08,3.8292609967960223e-08,3.8743389820400544e-08,6.930815015631472e-08,7.429771080698073e-08,1.1587978317812065e-07,3.109958939767341e-08,2.9744893251792367e-08,1.3552179897339361e-08,1.714446666289908e-08,7.533420207930057e-08,3.188409717411221e-08,4.765251312226129e-09
P63417,1.1076869004869539e-06,1.3661685570568684e-06,1.0070885707808245e-06,1.3568627712334379e-06,1.3805115340338437e-06,1.240849532929896e-06,1.3320143431304468e-06,1.677108520643012e-06,1.0949663230537578e-06,1.2126643400208953e-06,1.6063427408856164e-06,2.032715005684088e-06,1.3118064332239807e-06,1.2523211773021294e-06,3.4714343034815026e-06,7.78288194752867e-07,8.770522374825834e-07,1.104197167083598e-06,1.7323776286012791e-06,1.681850341281774e-06,1.0814618538872655e-06,9.849336826889722e-07,2.1311895965368995e-07,2.3730347836077802e-07,1.1803078049551269e-07,3.7585098763166223e-08,2.7223687451147396e-07,1.7086498068444672e-07,9.790305422008781e-08,1.881715760161459e-07,9.27436475626533e-08,6.354361141709493e-08,1.6240125110353576e-07,2.280706236377547e-07,4.523108581756286e-07,5.023060242158841e-07,7.852384394475159e-07,1.2810623685632194e-07,1.1761270504641443e-07,1.9654709574088044e-08,2.3057946236683022e-07,3.136650886490508e-07,1.2198889711848352e-07,2.6199235959526666e-08
P0AGF2,3.4571119824115123e-07,2.592217262107904e-07,2.4327074566913436e-07,2.809555336903908e-07,2.54408554129094e-07,3.843000864698138e-07,3.282599449594976e-07,2.725050881809434e-07,2.588440797695108e-07,2.0872019621702162e-07,2.480559255040756e-07,2.5046423546042587e-07,6.699918298566393e-07,8.484475976221926e-07,2.7701344441923103e-06,6.538965610342663e-07,6.274428287643433e-07,4.3449709664102557e-07,2.846184493868476e-07,3.445299890496356e-07,2.89295899872895e-07,3.2323424981717125e-07,4.02062123554459e-08,4.74894202418168e-08,2.593266148832972e-08,3.7423277087560055e-08,2.2591479606663553e-08,4.596229034178974e-08,1.450908956720979e-08,4.90236653637517e-08,1.674721196108735e-08,3.09532050989843e-08,4.638645806926215e-09,2.8878526348587103e-08,3.7981836834572876e-07,8.823855015270803e-09,3.858797280759888e-07,7.729057351425026e-08,7.290885670241671e-08,9.663215429296408e-08,1.5369396266889776e-08,4.99223954132922e-08,3.0202491946730236e-08,1.4965745766535033e-08
P0AC84,4.974008056326768e-07,3.24610990480179e-07,3.217451797559518e-07,7.818840046112426e-07,5.443159762762011e-07,4.6842547853285755e-07,5.218004905425539e-07,4.748801904329675e-07,4.5809815556330686e-07,6.908638494783415e-07,7.24901296861425e-07,8.621242631111503e-07,4.070043826231921e-07,4.94666865034341e-07,1.2523211773021294e-06,2.134829389494905e-07,3.744141130773602e-07,3.698611649093027e-07,7.381105120765581e-07,5.553279428760574e-07,5.57234384318932e-07,3.503114644615416e-07,1.597651387692158e-07,4.4828777785312716e-08,5.21227191204642e-09,7.076050241731746e-08,6.297735845515647e-08,1.0417782642570752e-07,3.8143615858660685e-08,1.331089173783608e-07,4.466457016742242e-08,4.1797262893439663e-08,1.320045261584655e-07,9.224729615289307e-09,2.6495985308769797e-08,1.2609058389725354e-07,1.353759192663602e-07,8.426171600336392e-08,3.088916432888222e-08,1.0873918248333499e-08,2.4283835847318756e-08,4.848012941307981e-08,9.450695158049086e-08,3.3384682563184916e-08
P0A823,7.584480369576276e-08,6.30539334026247e-08,,3.2669248103533816e-08,1.0058012605103717e-07,4.779851821763852e-08,3.794912658491301e-08,2.0037138836834072e-08,3.165718961209844e-08,8.557528044897885e-08,1.6135676707546665e-07,1.5818793818553216e-08,4.070043826231921e-08,5.009284709208517e-08,2.454549507512174e-07,6.051484883607606e-08,2.735445574994412e-08,,,2.9466380642403048e-08,3.689008119184567e-08,,,,,,,,,,,,,,,,,,,,,,,
P39187,7.760863633985028e-08,4.670661733527756e-07,4.0152752107754955e-07,9.365184456346359e-08,1.3213467540038215e-07,4.4739413051709655e-07,1.1384737975473904e-07,1.2222654690468783e-07,2.0484063866651933e-07,3.068186884390217e-07,3.178969142382328e-07,2.4782776982400034e-07,2.0663299425485133e-07,8.140087652463842e-08,1.402599718578385e-07,5.5471944766403045e-08,2.5644802265572618e-08,4.66815062506887e-08,1.385143120349325e-07,7.253262927360749e-08,1.0872866035491359e-07,7.615466618729167e-08,7.1011902250962996e-09,1.9803605750157682e-07,4.0433821372509244e-08,2.398423739270303e-08,2.9175336328404384e-08,4.048916881179725e-08,1.657617849229e-08,2.333304780410491e-08,4.93870779824978e-08,2.9270502877082663e-08,4.603147318169612e-08,2.4534949212576036e-09,3.180081781582163e-08,3.9178241871308464e-08,4.998865397013365e-08,2.303749866148719e-08,5.785467391113183e-09,7.184283811980989e-09,1.72311804171456e-08,6.353858324368017e-09,2.4833626025062258e-08,2.7270985961669144e-08
P37631,9.348313013663784e-08,1.0625755443775644e-07,,1.9601548862120292e-08,2.563807134634281e-08,6.691792550469394e-08,2.466693228019346e-08,4.808913320840177e-08,3.538156486058061e-08,1.1062170399502144e-07,1.4449859738101493e-08,3.954698454638304e-08,5.32236500353405e-08,5.32236500353405e-08,1.5528782598546403e-07,1.0085808139346011e-07,3.4193069687430155e-08,,,2.2666446648002346e-08,8.348807848680862e-08,,,,,,,,,,,,,,,,,,,,,,,
P0AF56,2.2577057844320083e-07,5.137727906880531e-08,,5.662669671279195e-08,1.419954720720525e-07,7.456568841951611e-08,5.502623354812387e-08,5.61039887431354e-08,6.517656684843797e-08,3.756963531906389e-08,6.984098873415722e-08,5.009284709208517e-08,4.696204414882986e-08,6.261605886510647e-08,1.2523211773021294e-07,1.1094388953280609e-07,8.035371376546087e-08,,,4.0799603966404226e-08,4.8539580515586416e-08,,,,,,,,,,,,,,,,,,,,,,,
P0A6G3,1.5345344003561308e-07,1.774851458740547e-07,2.1318887926918755e-07,1.9383753874763396e-07,2.425755981230896e-07,1.8354630995573195e-07,2.3338712849721502e-07,2.0437881613570752e-07,2.0484063866651933e-07,2.5046423546042587e-07,2.793639549366289e-07,2.4255483855114934e-07,2.5046423546042587e-07,2.0663299425485133e-07,6.111327345234392e-07,1.8658745057790114e-07,1.9319084373398035e-07,1.867260250027548e-07,1.688736133028629e-07,2.493309131280258e-07,1.6115140731174688e-07,1.7092491744258797e-07,1.6296755331782102e-08,7.010663262025162e-09,1.2876608307858928e-08,5.171585533786873e-08,3.86908079006328e-08,1.9272362545351855e-08,2.0024615625061047e-08,9.407556906726618e-08,2.232762961465061e-08,1.5578875445638493e-08,8.464727834579855e-09,3.4078954816436485e-08,6.236559462964605e-09,4.021078068199408e-08,2.245912799373639e-07,6.937321412486366e-08,1.5976882776800175e-08,4.389928847814766e-08,3.073499762112105e-08,7.512340412547418e-08,8.402434377234481e-08,2.0391342650900745e-08
P0ADI7,3.174898759357512e-08,7.005992600291634e-08,1.0332467154764304e-07,1.045415939313082e-07,6.310909869868999e-08,3.0591051659288656e-08,3.0738792533779546e-07,7.614112757996946e-08,1.0428250695750075e-07,1.4819133931408534e-07,1.8784817659531943e-07,1.3709621309412786e-07,4.383124120557453e-08,5.948525592185115e-08,2.855292284248855e-07,3.36193604644867e-08,3.590272317180166e-07,5.745416153930917e-08,7.400079684058039e-08,1.4506525854721499e-07,6.407224628057405e-08,6.600071069565277e-08,1.1445510027483828e-08,5.983117680649055e-09,2.185316803232651e-08,2.166101826256706e-08,1.3208734357635813e-08,7.458098394534574e-09,2.4898421952361432e-08,4.865418052360048e-09,3.443408379736675e-08,5.478633814441734e-08,4.22846245516064e-08,5.6853799570134826e-08,1.7550028978712038e-08,2.400824929005912e-08,1.9453106332587446e-07,1.5007682511346867e-08,6.164497568598346e-08,3.6609791732847795e-08,9.84210597979719e-10,6.176878708940414e-08,1.5633628092460072e-08,2.2526042560426293e-08
P77781,5.520796175993895e-07,2.685630496778459e-07,2.681209831299598e-07,5.052843706679897e-07,4.792347182431771e-07,4.1871501958651353e-07,5.066208399085887e-07,5.57032459663987e-07,3.5940221147852933e-07,3.5064992964459624e-07,3.178969142382328e-07,2.4782776982400034e-07,3.9135036790691545e-07,3.287343090418089e-07,1.517813266890181e-06,7.53073674404502e-07,5.180250057645669e-07,4.937467007284381e-07,4.629793443359387e-07,4.170626183232431e-07,4.232651420959135e-07,4.941591672597592e-07,7.78432260815139e-09,1.81280058532546e-08,3.0780288863319387e-08,2.4607348851531098e-08,8.180536640411033e-08,4.191337346060999e-08,2.8016132446944958e-08,1.219344054204468e-07,6.00920497592101e-08,4.621566072715778e-08,3.94510070569647e-08,1.635663280838403e-08,6.617734721305941e-08,1.152871221809624e-07,1.9321762887512003e-07,1.4654813703911613e-07,4.853894304013991e-08,7.144514759540498e-08,1.111150426406253e-08,2.4773519528400646e-08,7.610307254884525e-08,3.6913689794304014e-08
P0ADP2,1.8873009291736322e-07,2.697307151112279e-07,2.2234422991264958e-07,2.3739653621901241e-07,2.5046423546042587e-07,2.925269314919478e-07,1.7456598229059984e-07,2.684976604135765e-07,2.42084391151341e-07,2.1915620602787264e-07,2.191562060278727e-07,2.1355371655046843e-07,4.2265839733946874e-07,3.4751912670134093e-07,1.297404739685006e-06,5.782529999891711e-07,4.684450547177931e-07,2.8008903750413216e-07,2.1631002153400415e-07,2.2213117715042294e-07,2.2522365359232095e-07,1.7430956927313422e-07,2.2402262029291007e-08,2.3008029998987732e-08,5.262887922032418e-08,4.273137651942223e-09,3.42885538345323e-08,3.0130273943670625e-09,1.111985307191121e-08,2.3090798795567586e-08,2.3772687211061688e-08,4.1223282353842854e-08,5.47233046451598e-08,6.14180488799147e-08,3.366051476411528e-07,2.1024907165431124e-08,1.5270453786092522e-07,1.2854564189759275e-07,2.4968121416458374e-08,3.604745912678181e-08,2.3404744329979255e-08,1.679311699257198e-08,2.9279074967001723e-09,1.0441143199460741e-08
P67826,1.3581511359473798e-07,1.0742521987113838e-07,1.1117211495632479e-07,8.929594481632577e-08,9.071932937936686e-08,1.1089256226492138e-07,1.0436009810851081e-07,1.0619683583522056e-07,8.752281833933096e-08,8.557528044897885e-08,9.874070821036019e-08,9.227629727489375e-08,9.39240882976597e-09,7.513927063812776e-08,3.9573349202747285e-07,9.245324127733843e-08,1.0428886254666197e-07,9.69538975975842e-08,7.779570949907167e-08,7.93325632680082e-08,1.1261182679616047e-07,5.923140703456018e-08,1.3744489495787483e-08,9.335251606801924e-09,3.986632042333808e-08,3.0896396906448706e-09,2.222623569794488e-09,1.6345563677849415e-08,1.0446445820661927e-08,1.140554016870269e-08,3.8685085705984296e-09,1.0902290729199908e-08,1.3922439857660787e-09,8.00958260346078e-09,1.2010073170621747e-08,3.013084752588923e-09,1.1044921762486766e-07,1.082627455357633e-08,5.820361418729203e-08,3.827739877152624e-08,7.43415799973129e-08,3.1399828541477645e-08,8.664353953696586e-08,3.704332195941393e-08
P15028,1.940215908496257e-08,6.317069994596289e-07,,8.711799494275683e-09,9.860796671670311e-09,2.1031348015760954e-08,5.692368987736951e-09,1.402599718578385e-08,9.310938121205423e-09,1.2523211773021293e-08,2.1674789607152247e-08,2.1091725091404288e-08,3.1308029432553232e-09,2.8177226489297913e-08,3.506499296445963e-08,2.5214520348365027e-08,1.7096534843715077e-08,,,6.799933994400703e-09,7.766332882493826e-09,,,,,,,,,,,,,,,,,,,,,,,
P09833,1.0582995864525039e-08,1.4011985200583267e-08,9.155350643462044e-09,1.3067699241413525e-08,1.3805115340338436e-08,1.720746655834987e-08,1.5179650633965206e-08,3.005570825525111e-08,6.145219159995578e-08,4.529228257909368e-07,6.357938284764656e-07,7.355739125627245e-07,9.39240882976597e-09,3.1308029432553232e-09,5.009284709208518e-09,1.3447744185794677e-08,5.1289604531145225e-09,8.977212740517058e-09,1.7077106963210857e-08,1.5866512653601644e-08,1.1649499323740738e-08,8.461629576365739e-09,4.227906847877753e-09,3.2689961472960766e-09,2.2018618297526215e-09,5.0964027041512745e-09,4.845595484458791e-09,5.086527114648221e-09,1.545288434537658e-09,1.3681358397790308e-08,6.097286450547613e-08,1.6169344880736446e-08,9.816656711676628e-08,4.376664779748211e-08,5.067204563658742e-09,3.7632251377928985e-10,2.0928791515073188e-09,1.2051868339309191e-08,5.970109967425306e-10,2.0656566515929748e-09,5.338303636699714e-09,2.143565859501582e-09,5.885327058353821e-09,4.409355172244188e-09
P0AB52,3.5647057737008508e-06,2.7860497240493063e-06,3.2723839014202903e-06,6.174487891567891e-06,3.967984580680132e-06,3.1355827950770877e-06,2.328178915984413e-06,4.129654314271502e-06,3.3835949132460505e-06,4.1389214909835375e-06,4.265116932696291e-06,4.756184008111667e-06,2.5453427928665776e-06,3.0713176873334722e-06,5.159563250484774e-06,1.1682727761409129e-06,1.6463963054497619e-06,1.6248755060335874e-06,2.527411830555207e-06,2.8219726076762915e-06,1.9396416374028334e-06,1.5603244938818423e-06,8.50895268182393e-07,1.0692858840901238e-06,9.395014180977652e-07,7.100661075303075e-07,7.642338302389937e-07,7.87031281564349e-07,1.0264940840575277e-06,5.657626410551958e-07,8.137545766356753e-07,2.2598511340770119e-07,8.521703631527189e-07,4.7656963761278894e-07,3.8205595320927336e-07,2.2328479586914345e-07,5.69615782853519e-07,8.270202982301523e-07,2.8301552490681406e-07,8.530596406676332e-08,1.5265567456553446e-07,2.7090937033692395e-07,3.384674657267943e-07,5.568798118664295e-07
P0AGI8,7.408097105167527e-08,1.5997016437332562e-07,7.455071238247663e-08,1.1107544355201496e-07,8.480285137636466e-08,9.942091789268813e-08,8.348807848680865e-08,7.213369981260267e-08,1.2476657082415268e-07,1.3984253146540446e-07,2.022980363334209e-07,2.2146311345974504e-07,1.189705118437023e-07,1.1583970890044695e-07,9.016712476575334e-08,1.0926292150958179e-07,4.957995104677372e-08,5.027239134689552e-08,5.692368987736952e-08,6.119940594960633e-08,4.8539580515586416e-08,5.415442928874074e-08,3.022503618908351e-08,6.142854311935703e-09,2.2081921007689584e-08,2.248166977492783e-08,2.016611805729952e-08,2.3562757540567086e-08,2.2533432383589643e-08,3.4306787630873824e-08,2.0910877270127993e-08,3.6456947953030935e-08,3.667663398724921e-08,5.328402509841465e-08,1.6429827685615288e-08,3.7995424519346605e-08,2.921414842410408e-09,7.296577898409872e-08,4.0110180396839935e-09,3.4336043289929637e-09,1.7338955936646756e-08,5.51406647605953e-09,1.0926259574058504e-08,4.538141174396475e-09
P31827,1.7638326440875065e-09,0.0,,2.1779498735689207e-09,9.860796671670311e-09,1.1471644372233247e-08,1.8974563292456507e-09,2.003713883683407e-09,9.310938121205423e-09,2.7133625508212806e-08,0.0,0.0,3.1308029432553232e-09,3.1308029432553232e-09,1.0018569418417036e-08,1.6809680232243346e-09,1.7096534843715074e-09,,,4.533289329600468e-09,1.1649499323740738e-08,,,,,,,,,,,,,,,,,,,,,,,
P15031,2.4693657017225092e-08,2.7673670771151953e-07,,4.3558997471378415e-09,1.1832956006004372e-08,1.5295525829644328e-08,1.1384737975473901e-08,1.0018569418417036e-08,9.310938121205423e-09,2.087201962170216e-09,1.2041549781751246e-08,5.272931272851072e-09,5.32236500353405e-08,6.2616058865106465e-09,1.5027854127625555e-08,6.051484883607606e-08,1.7096534843715077e-08,,,2.266644664800234e-09,9.707916103117283e-09,,,,,,,,,,,,,,,,,,,,,,,
P0AC51,1.2346828508612544e-07,1.5179650633965206e-07,1.7002794052143794e-07,1.960154886212029e-07,1.9129945543040402e-07,2.4664035400301475e-07,1.95438001912302e-07,2.7450880206462674e-07,2.6256845501799295e-07,2.525514374225961e-07,2.889971947620299e-07,3.0319354818893664e-07,1.596709501060215e-07,1.2210131478695763e-07,3.406313602261792e-07,8.23674331379924e-08,1.2651435784349157e-07,1.3645363365585923e-07,1.9733545824154768e-07,3.082636744128319e-07,1.6697615697361724e-07,1.5400165828985648e-07,5.2906160159404754e-08,2.0947917874871985e-08,2.35658725562713e-08,2.3482655536820106e-08,2.7470601799806017e-08,7.473202726291347e-08,3.768044676869183e-08,2.050580751422762e-08,1.4441265025989611e-08,4.7504925379190326e-08,1.0490598169861683e-08,3.595875481520788e-08,3.7810080985105894e-08,2.1221208509973228e-08,1.8768787948462476e-07,2.6901203662868313e-08,7.767981571590382e-09,3.861637832460818e-09,7.873684783837751e-09,2.265738006934314e-08,5.787393600705574e-08,3.098513364791912e-08
P77202,2.2929824373137584e-07,2.3703608297653358e-07,2.393470239647934e-07,1.3721084203484202e-07,1.9721593343340622e-07,2.1796124307243165e-07,2.3148967216796935e-07,1.7432310788045643e-07,1.4711282231504566e-07,1.461041373519151e-07,1.180071878611622e-07,1.2655035054842573e-07,4.25789200282724e-07,3.5064992964459624e-07,8.31541261728614e-07,2.0171616278692022e-07,2.8893143885878485e-07,2.22634875964823e-07,2.276947595094781e-07,2.0173137516722085e-07,2.2522365359232095e-07,2.5554121320624535e-07,8.782122734911694e-09,4.7407216595306715e-09,3.8654544370314134e-08,1.532645105529185e-08,1.518562687437228e-08,1.5802190122751293e-08,3.0116806349052817e-08,7.861972165408586e-09,1.3137175032733582e-08,1.501950531977687e-08,5.0271062028855104e-09,1.470515073372707e-08,1.5881937170545607e-08,2.8928619195679187e-08,6.211613225112747e-08,2.049436213915109e-08,3.091566395788998e-09,1.0953635897469294e-08,3.936842391918876e-08,1.3354617036070021e-08,9.099035605129768e-09,2.5886324897792656e-08
